TIMESTAMP,LNG,LAT,DEVICE_NAME,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW,X,Y,Z
20190905 07:30 , -118.323411 , 33.893916 , AstroPiOTA , 33.650001525878906 , 32.60734558105469 , 1016.440673828125 , 355.41944035483675 , 97.39337492250432 , 216.4532610065353 , 0.0790373682975769 , 0.999576985836029 , -0.13039645552635193
20190905 08:00 , -118.323411 , 33.893916 , AstroPiOTA , 33.650001525878906 , 32.64710998535156 , 1016.59912109375 , 355.46085776819007 , 97.5310442154151 , 215.62542841875143 , 0.0804920494556427 , 1.0000625848770142 , -0.13280674815177917
20190905 08:30 , -118.323411 , 33.893916 , AstroPiOTA , 34.03499984741211 , 33.274803161621094 , 1016.735107421875 , 355.43389218134683 , 97.57179312400339 , 215.46856629427293 , 0.0797647088766098 , 0.999819815158844 , -0.13304777443408966
20190905 09:00 , -118.323411 , 33.893916 , AstroPiOTA , 35.336666107177734 , 33.43669891357422 , 1017.028564453125 , 355.36814776860405 , 97.5120494593333 , 215.54250992222748 , 0.0809769406914711 , 1.0000625848770142 , -0.13208366930484772
20190905 09:30 , -118.323411 , 33.893916 , AstroPiOTA , 36.986663818359375 , 33.72356033325195 , 1017.30615234375 , 355.28027909247913 , 97.60967335314028 , 216.01753591862354 , 0.083643838763237 , 1.002004861831665 , -0.13352984189987183
20190905 10:00 , -118.323411 , 33.893916 , AstroPiOTA , 38.91166687011719 , 34.24332809448242 , 1017.53955078125 , 355.1491159816396 , 97.46339119168611 , 216.12000241655207 , 0.0853409618139267 , 1.002490520477295 , -0.13184264302253723
20190905 10:30 , -118.323411 , 33.893916 , AstroPiOTA , 40.78166580200195 , 34.430782318115234 , 1017.428466796875 , 355.0323223081533 , 97.62687859965955 , 216.36978243449943 , 0.0877654179930687 , 1.0017621517181396 , -0.13184264302253723
20190905 11:00 , -118.323411 , 33.893916 , AstroPiOTA , 42.578330993652344 , 34.85966110229492 , 1017.50390625 , 354.96140914975615 , 97.52747202647917 , 215.23211880558543 , 0.08873520791530609 , 1.0037044286727905 , -0.13352984189987183
20190905 11:30 , -118.323411 , 33.893916 , AstroPiOTA , 44.375 , 34.84261703491211 , 1017.4150390625 , 354.8249688640091 , 97.61045882489483 , 215.37594892912756 , 0.09285678714513779 , 1.002490520477295 , -0.13449394702911377
20190905 12:00 , -118.323411 , 33.893916 , AstroPiOTA , 45.823333740234375 , 34.54155349731445 , 1017.31689453125 , 354.75774528842425 , 97.47156009793345 , 216.01877901305247 , 0.09334167838096619 , 1.0027333498001099 , -0.13208366930484772
